panorama_id,nombre,edad
131549,Ramón Ruelas Núñez,67
131549,Marilu Deleón Adame,87
131549,Gloria Agosto Meléndez,48
131549,Timoteo Apodaca Carmona,
131550,Federico Ojeda Coronado,34
131550,,3
131550,Isabela Orosco Amaya,34
131550,Homero Delgado Alcántar,11
131553,Sra. Débora Benavídez Domínguez,106
131553,Claudia Zúñiga Armas,73
131553,Alejandra Carrera Escobedo,110
131554,Catalina Amador Briseño,93
131554,Gabriel Escobar Rolón,37
131554,,44
131554,Sra. Marisol Fierro Sandoval,54
131555,Sta. Pilar Trujillo Godoy,102
131555,José Ramírez Laboy,79
131555,Ana Luisa Valles Jáquez,26
131558,Elvira Patiño Miranda,28
131558,Enrique Espino Alicea,26
131558,Leticia Portillo Estrada,
131558,Daniela Velázquez Bonilla,95
131559,,35
131559,Sta. Manuela Arce Vera,42
131560,Sra. Eva Munguía Ontiveros,
131560,Rebeca Guevara Casanova,68
131560,Miguel Saavedra Alarcón,91
131560,,95
131561,Leonor Rosales Quezada,21
,,
131561,Gabriela Laboy Merino,17
131561,,93
131562,Julia Ramos Acevedo,48
131562,Blanca Barreto Tejada,14
131562,Sancho Arriaga Carrion,96
131562,Raúl Vigil Delgado,40
131568,Sr. María Soledad Peres Salazar,69
131568,Mayte Bañuelos Cervántez,11
131568,Conchita Delapaz Villalpando,32
131568,Samuel Juárez Reyna,91
131568,Gilberto Salgado Calvillo,7
131568,Óscar Velásquez Alcántar,
131568,Alejandra Galindo Salazar,110
131568,Teodoro Jimínez Arevalo,49
131568,Sr. Berta Hurtado Deleón,63
131568,Norma Valdez Quezada,69
131574,Amalia Chapa Razo,
131575,María del Carmen Tamayo Casas,44
131575,Sta. Maricarmen Rosas Martínez,14
131575,Ramona Mora Godoy,5
131575,Ana María Ocampo Alfaro,17
131576,,24
131579,José Marroquín Godínez,53
131579,,31
131579,Marisol Montoya Berríos,9
131579,Francisco Moreno Perales,6
131580,Silvia Delgadillo Irizarry,80
131580,Julia Ornelas Nieto,62
131580,Sra. Daniel Lugo Contreras,29
131580,Patricio Sepúlveda Roque,35
131582,Luis Miguel Delapaz Mena,66
,,-22
131582,,15
131582,,77
131583,Sr. José Luis Zelaya Santiago,59
131583,Sancho Villagómez Roybal,85
131583,Tomás Cervantes Elizondo,53
131583,Norma Sarabia Montez,58
131584,Timoteo Delapaz Miramontes,-110
131587,Marisol Gamboa Laboy,
131587,Sr. Cecilia Cintrón Caldera,
131590,,106
131590,Mariana Cedillo Montero,
131597,Sta. Francisco Serrato Fuentes,66
131597,Mario Tejeda Lebrón,
131597,Eloisa Rosales Toro,18
131598,Adán Serna Arredondo,4
131598,Sr. Marilu Urías Medina,36
131598,Carolina Pichardo Solorio,36
131603,Sr. Sancho Alarcón Arredondo,68
131603,Víctor Mora Casanova,73
131603,Lourdes Alemán Jáquez,-70
131603,Carla Narváez Aguirre,40
131603,Sra. Francisca Nájera Covarrubias,61
131603,Sta. Jerónimo Toro Molina,99
131604,Miguel Ángel Razo Alonso,42
131604,Francisco Carranza Montalvo,29
131604,Mariano Gutiérrez Escobedo,36
131604,Victoria Rocha Olivas,28
131604,José Eduardo Navarro Rosas,108
131604,Guillermina Maestas Escobar,84
131604,Carla Correa Maldonado,43
131605,Pablo Peres Vásquez,102
131605,Sra. Octavio Valencia Muñoz,39
131605,Silvia Ruelas Flores,24
131605,Hugo Verdugo Serrato,79
131605,Sra. María Luisa Trujillo Zapata,84
131605,Agustín Águilar Granados,68
131605,Arturo Guerrero Cordero,49
131608,Carla Olivas Rodrígez,35
131608,Cristian Navarro Irizarry,44
131608,Sr. Guillermo Sedillo Guevara,66
131608,Lucas Alfaro Barragán,106
131608,Adán Zelaya Esparza,46
131608,Sra. Adriana Toro Saldivar,79
131608,Ana Villalpando Hernández,34
131609,Benito Cabrera Garrido,5
131609,Verónica Mercado Collazo,18
131609,Sr. Carla Maya Medina,78
131609,Adán Delgado Perea,66
131609,Francisca Villanueva Segura,109
131609,Mercedes Matos Guillen,75
131609,Sra. Joaquín Peralta Arroyo,99
131610,Sr. Esperanza Ocasio Valentín,53
131610,José Luis Torres Huerta,103
131610,Lola Ojeda Quintero,79
131610,Ramón Valenzuela Perales,59
131610,Jorge Hurtado Navarro,42
131610,María Luisa Zambrano Espinoza,14
131610,Ester Tamez Alcántar,17
131610,Ana Luisa Tamez Hidalgo,48
131611,,33
131611,Armando Casares Segovia,51
131611,Maricarmen Parra Agosto,44
131611,Jesús Araña Rangel,78
131611,Sra. Caridad Zúñiga Banda,40
131611,Sr. Anita Madera Abeyta,62
131611,,24
131612,Ester Espinoza Terrazas,63
131612,Sta. Miguel Ángel Olivera Laureano,29
131612,Adán Zaragoza Saavedra,17
131612,Sta. Leonor Almonte Cano,47
131612,Pablo Zepeda Baeza,91
131612,Maricarmen Haro Valencia,36
131612,María Soledad Chacón Gaytán,99
131619,Blanca Matías Solorio,106
131619,Sr. Verónica Tórrez Leiva,84
131619,Rosario Gonzales Fierro,109
131619,,66
131619,,54
131619,María Elena Vázquez Abreu,31
131619,Sra. Mónica Romero Loya,107
131619,Marco Antonio Méndez Castro,23
131619,Catalina Holguín Saldaña,50
131622,Diana Loera Cardona,50
131622,Sra. Eva Arriaga Miramontes,80
131622,Rebeca Delacrúz Benítez,12
131622,Ana María Suárez Delagarza,6
131622,Benjamín Miramontes Montes,20
131624,Adela Adorno Bustos,
131625,Gonzalo Quezada Pulido,95
131625,Graciela Collado Meraz,12
131625,Diana Cortés Roque,40
131625,Ernesto Rojo Bravo,16
131625,Ignacio Ballesteros Adame,43
131626,Hugo Puga Lomeli,87
131626,Caridad Puga Castro,36
131626,Benito Montes Canales,4
131626,Guadalupe Solorio Valenzuela,74
131626,Sra. Marcela Menchaca Valdez,3
131633,Graciela Frías Canales,
,,
131633,Sr. Irene Gaytán Baeza,50
131633,,77
131633,María José Godínez Ortega,70
131633,Laura Delrío Velasco,86
131633,Sr. Fernando Olivera Bernal,
131633,Felipe Sierra Delrío,66
131633,Victoria Lucio Pelayo,64
131642,Jorge Luis Leiva Robledo,21
131642,Diego Gollum Soria,73
131642,Florencia Rael Villanueva,25
131642,Sra. Estela Delvalle Echevarría,22
131642,Francisco Alcala Soria,20
131642,Sr. Enrique Valdés Muñiz,108
131642,Eloisa Iglesias Macías,
131643,Reina Olivárez Guzmán,10
131643,Lucas Valenzuela Olvera,4
131643,Sta. Mariano Garza Benavides,25
131643,Sra. Enrique Portillo Vergara,8
131643,José Emilio Orosco Tirado,59
131643,Marta Ponce Malave,14
131643,Enrique Correa Carranza,27
131646,Magdalena Portillo Vásquez,9
131646,Jacobo Rico Roque,9
131646,Sta. Salvador Menchaca Bonilla,62
131646,Conchita Franco Posada,77
131646,Luz Leiva Martínez,102
131646,Sr. Marisol Becerra Barraza,78
131646,Ricardo Parra Pedroza,17
131649,Teresa Reséndez Delafuente,43
131649,Sra. Rodrigo Griego Cardenas,39
131649,Raúl Velasco Rodríguez,37
131649,Raúl Loya Muñiz,6
131649,Sra. Sofia Pineda Oquendo,45
131654,Roberto Peña Guzmán,14
131654,,60
131654,Laura Ceja Agosto,48
131654,Óscar Gurule Farías,66
131654,Rebeca Barela Briones,80
131654,Margarita Montes Carrion,11
131655,Lourdes Alanis Ozuna,89
131655,Ramiro Ávila Segovia,17
131655,Natalia Nava Castañeda,24
131655,María Elena Castro Bañuelos,17
131655,Ester Cardona Ordóñez,86
131656,Sta. Carlos Berríos Cordero,31
131656,Marta Navarrete Chacón,-25
131656,Elsa Moya Navarro,52
131656,Sra. Reina Rocha Jaramillo,75
131656,Luis Dávila Espinal,28
131657,Gregorio Collazo Farías,3
131657,Eva Salgado Garay,74
131657,,17
131657,Sr. Laura Quintanilla Apodaca,6
131657,Santiago Crespo Holguín,7
131658,Óscar Blanco Elizondo,-59
131658,Octavio Pabón Mateo,94
131658,Marco Antonio Alonso Carreón,5
131658,Catalina Montenegro Bueno,108
131658,Francisca Pedroza Valencia,100
131662,Leticia Calvillo Pizarro,
131663,,83
131664,Pablo Núñez Vásquez,26
131664,Sr. Teresa Alarcón Roldán,6
131664,Eloisa Tejeda Solís,
131664,Marta Garrido Abrego,
131664,Mario Sánchez Aguayo,47
131664,Sra. Lourdes Guerra Zelaya,
131664,Salvador Becerra Acuña,98
131664,María Cristina Bonilla Barrera,15
131664,Gregorio Cabrera Rodríguez,69
,Leonor Salinas Alanis,-23
131666,,9
131666,Ramiro Segura Tirado,
131666,Leticia Corona Paz,
131667,Virginia Zelaya Marín,
131672,María del Carmen Cedillo Zamudio,93
131673,Javier Canales Chavarría,34
131674,Patricio Sandoval Beltrán,68
131682,Cecilia Madera Irizarry,-34
131685,Felipe Meraz Godoy,9
131685,Claudia Grijalva Hernández,22
131685,Raquel Venegas Zamora,3
131685,Julio Mireles Vela,27
131685,,45
131685,Gloria Roque Gutiérrez,47
131685,Silvia Soto Iglesias,66
131688,Miguel Menéndez Bétancourt,77
131688,Sara Rojo Perales,3
131688,Ernesto Tovar Morales,-82
131688,Ana Gutiérrez Gamboa,54
131688,Roberto Chacón Rodarte,13
131688,Teresa Alcaraz Zambrano,34
131688,Sra. Marta Ornelas Marroquín,47
131688,Marisol Madrid Perea,69
131689,,3
131689,Sta. Nicolás Mena Mondragón,-97
131689,,12
131695,Eduardo Rivero Esquivel,
131695,Sta. Gloria Rubio Vergara,-69
,Teresa Rocha Baca,
131698,Sra. Salvador Lugo Barraza,49
131698,Timoteo Lomeli Alba,37
131698,Beatriz Gómez Godoy,92
131698,Irene Gamez Villareal,14
131698,Blanca Guajardo Ocampo,23
131698,Sr. Carmen Chavarría Santillán,43
131698,Sta. Ana María Galván Cadena,6
131698,Luz Trujillo Villagómez,73
131698,Víctor Tejada Rosado,27
131699,Gloria Paredes Zapata,
131699,,97
131702,Esteban Escobedo Perea,-62
131703,Julio César Fajardo Toro,
131704,Soledad Magaña Medina,-17
131704,Nicolás Cardenas Alcaraz,55
131704,María Cristina Zepeda Salcido,51
131708,Marta Reyes Heredia,94
131708,Sancho Ocampo Lerma,95
131708,Pedro Valladares Rascón,67
131864,Sra. Alejandro Saavedra Cantú,36
,Cecilia Rendón Almonte,-68
131864,María Elena Pineda Vanegas,31
131709,Mateo Gallegos Martínez,101
131709,Sr. Tomás Valverde Bañuelos,99
131710,Juan Carlos Dávila Delacrúz,49
131710,Olivia Hernández Fonseca,3
131710,Blanca Páez Caraballo,48
131711,,85
131711,Mercedes Briones Manzanares,
,Sta. Julio César Oquendo Pérez,
131719,,93
131719,,-34
131720,Lourdes Tejeda Naranjo,
,María Teresa Rubio Mascareñas,
131721,Sancho Ramírez Montenegro,
131721,Sancho Osorio Calderón,-92
131721,Cristobal Godoy Salas,
131724,Pedro Adorno Márquez,95
131724,Teodoro Padilla Vargas,79
131727,,47
131727,Mateo Pelayo Alva,4
131728,Armando Hernández Bermúdez,87
131728,Sra. Claudia Rodríguez Pulido,46
131737,Yolanda Carranza Soria,25
131738,Concepción Adorno Sosa,15
131740,María José Blanco Camarillo,91
131745,Mariano Rivas Leiva,91
131745,Clemente Alvarado Gaytán,41
131749,Sra. Pablo Rodrígez Chacón,47
131749,Alicia Noriega Adame,
131749,Cristobal Ordóñez Amador,-7
131749,,56
131749,Rosa Meléndez Velásquez,81
131749,Soledad Vaca Arroyo,77
131749,,53
131749,Lucas Samaniego Valle,98
131749,Anita Roque Nieto,7
131750,Federico Páez Valles,52
131750,Elsa Valdés Leyva,30
131750,Horacio Chavarría Marrero,29
131750,Rodrigo Magaña Amador,-71
131750,Soledad Arenas Arguello,39
131750,Horacio Tejada Luevano,15
131750,Sta. María José Figueroa Lebrón,19
131750,Leonor Garrido Suárez,
131750,Sr. Estela Rivera Urrutia,99
131750,Gonzalo Águilar Zamudio,70
131751,Sra. Rafael Alvarez Rosario,
131751,Concepción Correa Orozco,
131751,Dolores Villanueva Melgar,
131751,,67
131752,Sr. Emilio Yáñez Ledesma,14
131752,Lilia Rodarte Orellana,41
131752,Sra. Pilar Melgar Orosco,100
131752,Sr. Manuel Nieves Barrientos,19
131752,Guillermo Fajardo Linares,73
131752,María Soledad Baca Lovato,-21
131752,Sr. Cristobal Macías Almanza,90
131752,Sra. Emilia Zepeda Lomeli,40
131753,Óscar Longoria Amador,63
131753,Alejandro Roybal Cadena,27
131753,Sta. Jorge Luis Llamas Olivera,-88
131753,Sr. Mateo Heredia Mena,
131753,Caridad Pineda Rangel,-63
131753,Virginia Aguilera Maya,75
131753,Alfonso Bahena Fonseca,19
131753,Felipe Vargas Oquendo,10
131753,Sra. Esperanza Puente Vélez,96
131756,Enrique Escamilla Salgado,15
131756,Berta Ontiveros Ávila,
131756,Antonio Pedroza Burgos,106
131757,José Emilio Sierra Moya,52
131757,Diana Colón Santana,59
131757,Manuel Zavala Sanabria,60
131758,Ernesto Mojica Olivas,16
131758,,
131758,Lourdes Ortiz Morales,98
131759,Homero Ramírez Enríquez,
131759,Carla Narváez Burgos,47
131759,Ramiro Cisneros Esquivel,62
131759,Jacobo Uribe Carrasco,
131763,Sra. Jorge Sierra Alonzo,40
131763,Mónica Patiño Collazo,10
131763,Marcos Rivas Tapia,20
131763,Sonia Baca Rico,28
131768,Horacio Carrasquillo Ruelas,52
131768,Óscar Rosado Carbajal,94
131768,Mercedes Núñez Negrón,64
131768,Olivia Tirado Anguiano,74
131768,Dorotea Burgos Reyna,85
131768,Sara Guajardo Nájera,73
131768,Claudio Lugo Brito,36
131768,Marcos Feliciano Leiva,
131768,Eloisa Crespo Lozano,48
131768,Sta. Diego Ceballos Reséndez,20
131769,Sta. Gilberto Vergara Rolón,-67
131769,Maricarmen Noriega Serrato,67
131769,Alfonso Badillo Soliz,54
131769,Patricio Guerra Agosto,25
,Carlos Ledesma Barreto,
131769,Sr. Patricia Loya Mora,57
131769,Adela Perales Quesada,24
131769,Estela Santiago Vélez,71
131769,Ernesto Perea Reynoso,54
131769,Sergio Abrego Piña,22
131770,Marcos Garibay Delagarza,8
131770,Roberto Escalante Magaña,
131770,María Pabón Berríos,24
131770,Sofia Tovar Flores,34
131770,Carla Olivárez Tapia,15
131770,María Elena Ayala Sarabia,-52
131770,Raúl Paz Barraza,99
131770,,105
131770,Mario Solano Griego,
131770,Rubén Ocasio Jasso,46
131775,Gustavo Mireles Escalante,8
,,62
131775,Sara Jaimes Garibay,67
131775,Mariana Palomino Domínguez,83
131776,Mariano Godoy Martínez,
131777,Sr. Alberto Adame Carvajal,43
131777,Carlos Martínez Hernández,23
131777,Sta. Pablo Carrero Meléndez,25
131777,Víctor Marrero Baeza,20
131777,Lilia Ureña Salgado,65
131779,Mercedes Porras Soliz,23
131779,Sra. Tomás Bravo Aguayo,24
131779,Eloisa Escobedo Mora,
131779,Sr. Cristina Téllez Tórrez,82
131779,Sta. Anita Tapia Quesada,57
131782,Patricio Llamas Carrasco,17
131782,Julia Loya Hidalgo,99
,Leticia Garza Bustamante,
131782,José María Villanueva Abeyta,44
131782,Guadalupe Mora Razo,88
131782,Rafael Pagan Valentín,84
131782,Dolores Valdez Valdés,-47
131782,Gustavo Piña Medrano,68
131782,,-8
131782,Leticia Gutiérrez Vázquez,110
131783,Cristian Altamirano Tamez,48
131783,,16
131783,Yolanda Batista Cortez,76
,Isabela Toledo Deleón,
131783,,4
131783,Sta. Alfredo Maldonado Páez,53
131783,Inés Martínez Escobar,95
131783,Sr. Lorenzo Delarosa Partida,107
131783,Manuela Escobedo Romero,93
131784,María José Guevara Monroy,12
131784,Lourdes Madera Amaya,86
131784,Ariadna Robles Arevalo,54
131784,Sofia Leyva Godoy,12
131784,Víctor Arriaga Vázquez,5
131784,Sta. Pablo Zaragoza Gaona,5
131784,Luisa Cavazos Delarosa,13
131784,Lucia Padilla Mota,96
131785,,38
131785,Rosa Zarate Saucedo,93
131785,Guadalupe Contreras Galván,43
131785,Francisca Caraballo Fuentes,5
131785,Ramona Ordóñez Barela,96
131785,Estela Toledo Ontiveros,48
131785,Sr. Adriana Madera Ballesteros,100
131785,Ana María Reyes Padilla,12
131785,Rocio Munguía Griego,10
131785,Germán Alba Garibay,75
131786,Alejandra Delarosa Ocampo,78
131786,Victoria Laboy Loera,16
131786,Sta. Martín Bermúdez Delao,17
131786,Sr. David Medrano Serrano,52
131786,Sra. Rebeca Anaya Terán,99
131786,Sta. José Sáenz Cavazos,45
131786,Miguel Ángel Godínez Saldaña,44
131786,Víctor Cazares Barrientos,66
131786,Elvira Santiago Garrido,98
131789,Lorenzo Jaimes Hurtado,79
131789,Guillermo Negrete Ozuna,-63
131789,José Emilio Carbajal Cepeda,73
131789,,101
131789,Adán Ozuna Carrasco,90
131789,Luis Miguel Zambrano Pedroza,61
131789,Sr. Jaime Pedraza Castro,106
131789,Adriana Peña Quiroz,78
131790,Marta Menéndez Manzanares,19
131790,Ignacio Rincón Carranza,32
131790,Rodrigo Alcántar Montero,66
131790,Barbara Longoria Partida,106
131790,Susana Paz Cisneros,39
131790,Margarita Dueñas Meza,97
131790,,91
131790,Teresa Bonilla Gamez,-107
131790,Irene Mares Delafuente,76
131790,Adán Cervántez Mata,69
131791,Germán Ureña Murillo,104
131791,Andrea Vélez Arenas,66
131791,Javier Casas Delarosa,38
131791,Alejandra Vigil Ruelas,38
131791,Elsa Orozco Valentín,51
131791,Marilu Toro Alva,36
131791,,102
131791,Florencia Cuellar Cavazos,44
131791,Joaquín Rincón Medina,3
131791,Arturo Menchaca Serrano,25
131792,Sta. Luis Miguel Cano Ozuna,46
131792,Luz Medrano Aranda,110
131792,Patricia Burgos Crespo,68
131792,Barbara Bahena Díaz,71
131792,Isabela Puga Solano,33
131792,,75
131792,Lucas Montoya Vigil,27
131792,Sra. Bernardo Madrid Montañez,27
131797,Gabriel Vásquez Santiago,
131797,Clemente Cervantes Gonzales,100
131797,Cecilia Pizarro Marroquín,4
131797,Sta. Mónica Quiñones Saavedra,11
131797,Guillermo Padilla Guillen,73
131797,Inés Girón Adame,43
131797,Leticia Téllez Negrón,48
131797,Jacobo Sosa Girón,88
131798,Felipe Rico Martínez,
131798,Sta. Eduardo Gaytán Guerrero,
131799,Federico Sepúlveda Barajas,
131800,Luis Ochoa Aguilera,97
131800,Martín Leal Delrío,105
131800,Pablo Caldera Arroyo,107
131800,Isabel Calderón Roybal,41
131800,José Eduardo Quiñones Villanueva,97
131800,Rodrigo Fonseca Ríos,110
131800,Sta. Ricardo Hernández Ureña,13
131800,Sta. Estela Enríquez Alaniz,91
131801,Diana Padrón Alarcón,
131801,Sta. Luis Miguel Rosado Sevilla,
131802,,102
131802,,39
131805,Javier Santillán Soto,47
131805,Elena Mojica Ponce,44
131805,Roberto Pedraza Casares,58
131805,Sancho Rendón Miranda,100
131805,Sra. Concepción Moya Barrera,19
131805,Marcela Pichardo Palomo,53
131805,María Cristina Negrete Chavarría,27
131805,Sancho Cortés Díaz,83
131805,Jacobo Fuentes Cabrera,72
131805,Rosalia Lovato Deleón,74
131806,Fernando Barela Aparicio,7
131806,Adán Manzanares Cardona,63
131806,,4
131806,Mariana Pelayo Burgos,62
131806,Luisa Pizarro Olivas,92
131806,Irene Castellanos Espinal,10
131806,Laura Cintrón Salgado,21
131806,Laura Gamboa Angulo,15
131806,Sra. Agustín Quesada Vaca,
131806,Raquel Laboy Santiago,34
131807,Lucas Negrete Archuleta,
131807,Sta. Sancho Maldonado Serna,57
131807,Mónica Alfaro Viera,102
131807,Adela Alicea Armas,87
131807,Armando Ruiz Chapa,36
131807,Sra. Sara Aranda Ballesteros,63
131807,Sr. Olivia Maldonado Mendoza,103
131807,Luis Alcántar Corona,-85
131807,Sra. Francisco Cordero Carrera,33
131808,Sr. Daniela Mireles Negrón,48
131808,Alejandro Bernal Duran,63
131808,Sta. Daniel Cardenas Santacruz,67
131808,Felipe Pérez Rincón,36
131808,Daniel Berríos Escamilla,79
131808,Sta. Marisol Cornejo Abeyta,23
131808,Sr. Mario Madera Gómez,9
131808,Lola Navarro Oquendo,86
131808,Sr. Reina Luevano Rael,71
131808,Maricarmen Piña Perea,27
131812,Juan Valenzuela Delvalle,18
131812,Elsa Rojo Mascareñas,94
131812,Marco Antonio Rendón Uribe,98
131812,Sra. Rocio Garay Chapa,13
131816,,107
131816,Sr. Eduardo Duarte Noriega,-83
,,
,,
131816,Graciela Saavedra Reséndez,48
131816,Sra. Francisco Aparicio López,
131816,Guadalupe Cotto Arteaga,77
131816,,34
131820,Jorge Sierra Rael,24
131820,Juan Rosario Varela,41
131820,,61
131825,Yolanda Covarrubias Alcántar,15
131825,Víctor Montaño Mercado,47
131825,Sta. Gerardo Girón Anguiano,49
131825,Carlos Pichardo Abreu,31
,,22
131825,María Teresa Berríos Sevilla,63
131826,Estela Santacruz Urrutia,
131826,Débora Vela Alanis,71
131826,Claudio Muñiz Olivárez,67
131826,Ricardo Covarrubias Vázquez,36
,Roberto Matías Hidalgo,-107
131826,Mateo Sandoval Barajas,34
131830,,32
131831,Roberto Jimínez Montenegro,21
131831,Dolores Bermúdez Lebrón,101
131831,Sra. Antonio Marín Arevalo,37
,,
,,
131831,Salvador Morales Segovia,7
,Sr. Joaquín Suárez Gaona,
131831,Sr. Antonio Irizarry Polanco,-107
131832,Micaela Arevalo Arenas,
131843,Ana Luisa Bermúdez Gamboa,95
131843,Leticia Casanova Carvajal,3
131843,Federico Saucedo de Jesús,58
131843,Sancho Fernández Soliz,66
131844,,
131844,,4
131848,Sta. Lorena Espinosa Lomeli,
131849,Esteban Valdivia Santacruz,
131850,,
131851,Alejandra Rolón Aragón,24
131851,Sra. Isabela Águilar Tijerina,
131851,Francisco Marín Coronado,36
131851,Josefina Serrato Luna,84
131852,Sta. Mateo Montes Carrillo,7
131852,Barbara Pulido Hernández,100
131852,Claudia Sanches Vanegas,94
131852,Gilberto Vergara Toledo,14
131853,Cecilia Quintana Aguirre,49
131853,Bernardo Terán Colón,29
131853,David Corrales Valverde,96
131853,Sra. Ramona Gonzales Quintanilla,12
131856,Armando Roque Medina,77
131856,José Eduardo Salcedo Corona,
131856,Gregorio Casas Ceja,68
131856,Carlos Moya Díaz,90
131857,Sta. Marcela Cepeda Lira,34
131857,Elvira Nieto Saucedo,19
131857,Rocio Irizarry Villa,78
131857,,74
131863,María Cristina Toledo Ibarra,38
131863,Elena Luna Menchaca,64
131863,Sr. Josefina Ruiz Canales,-9
131865,Elvira Arriaga Rivera,52
131865,Sra. José Alaniz Agosto,
131866,Ana María Casárez Fierro,53
131866,Ernesto Sosa Partida,47
131866,Rosario Casárez Negrón,38
131867,Sara Terán Contreras,109
131867,Sra. Óscar Vázquez Concepción,62
131867,,14
131868,Sta. Patricio Rivero Terán,93
131868,Ramón Barrientos Granados,94
131868,,100
131871,Marisol Castro Cervantes,98
131871,Enrique Barrera Armijo,71
131871,Juana Valladares Lovato,43
131871,Emilio Tamez Barraza,99
131871,Adán Jiménez Puga,
131872,Andrés Segura Maestas,105
131872,Catalina Lira Casares,91
131872,María Cristina Sisneros Ulibarri,
131872,Ana Luisa Lebrón Quintanilla,61
131872,Rocio Alcaraz Gamboa,52
131872,Juan Carlos Castañeda Solano,36
131873,Miguel Ángel Agosto Correa,75
131873,Juan Carlos Cazares Pagan,41
131873,Lorenzo Riojas Niño,27
131873,Amalia Pacheco Rubio,70
131873,Luis Miguel Anguiano Valadez,31
131873,Marco Antonio Cabrera Barela,3
131874,Sra. Alfredo Delafuente Badillo,24
131874,Sr. Jorge Ávalos Miranda,6
131874,Sr. Lucas Olvera Meraz,86
131874,Nicolás Arce Estévez,
131874,Francisco Segovia Delatorre,9
131874,,50
131877,Jorge Quiñones Ceballos,-10
131878,Sra. Ana María Padrón Partida,11
131878,Homero Ordóñez Zamudio,9
131878,Mercedes Montenegro Marroquín,103
131878,Sta. Florencia Ocampo Serna,-39
131879,Sr. Catalina Ramón Velázquez,43
131879,Dorotea Mayorga Ramón,-22
131879,Gustavo Sepúlveda Roque,91
131879,Luis Miguel Flórez Feliciano,53
131879,Claudia Malave Sanabria,39
131880,César Alfaro Sotelo,51
131880,,35
131880,Jorge Luis Beltrán Sisneros,97
131880,Gonzalo Abrego Olivárez,71
131881,Benjamín Lugo Barela,82
131881,Inés Escamilla Muñoz,37
131881,Rosario Escalante Dávila,10
131881,,95
131881,Francisca Longoria Oquendo,25
131884,,47
131884,Emilio Cortés Hinojosa,83
131884,,10
131884,Nicolás Sedillo Garrido,13
131884,Sra. Virginia Zamudio Verduzco,77
131888,Víctor Griego Guevara,89
131888,,105
131888,Margarita Colón Flórez,75
131888,Ángela Suárez Vargas,46
131888,Manuela Zapata Castillo,
131888,Blanca Villanueva Alarcón,24
131888,,44
131888,María José Mateo Sanabria,101
131888,Diego Garza Romo,70
131888,Adriana Bañuelos Saavedra,28
131896,,102
131897,Rubén Pedraza Meléndez,-52
131898,Lorenzo Zúñiga Rascón,
131898,Timoteo Espino Hurtado,15
131898,Isabel Salazar Gonzales,102
131898,Sra. Marco Antonio Quintana Uribe,91
,,
131898,Esteban Alemán Espinal,30
131898,Pablo Mascareñas Martínez,4
131898,Francisco Adame Aranda,44
131898,Benjamín Venegas Duarte,-82
131898,Federico Domínquez Santacruz,40
131898,Cristobal Zayas Abrego,94
131903,Mayte Estévez Ruiz,
131904,Julio Escobar Villarreal,66
131904,Gabriel Baca Orta,59
131904,Lorena Ochoa Haro,19
131904,Luis Morales Valle,26
131904,,
131908,Sra. Juana Badillo Marrero,74
131908,Gabriela Rosales Lovato,24
131908,Clemente Carrillo Toledo,7
131908,Sr. Pilar Santiago Casares,38
131908,Lucia Lemus Márquez,9
131909,Rocio Villaseñor Manzanares,101
131909,César Alanis Meléndez,54
131909,Sta. Pablo Delrío Martínez,75
131909,Micaela Santillán Garrido,5
131909,Josefina de Anda Alonso,71
131913,David Jurado Estrada,-83
131914,Agustín Nava Puga,45
131914,Ignacio Adame Gamboa,-96
131914,Gustavo Cano Armas,58
131914,Ernesto Ybarra Ozuna,6
131914,Emilio Guajardo Avilés,12
,Benito Barreto Collado,
131915,Florencia Galarza Herrera,14
131915,,92
131915,Benito Maldonado Valladares,73
131916,Sergio Rivera Zamudio,72
131916,Sra. Lucia Santana Samaniego,47
131916,Sonia Menchaca Rivas,27
131916,Luz Trejo Moya,55
131916,María Cristina Lerma Palomino,109
131917,Manuela Rosario Gonzales,11
131917,Enrique Lerma Medina,
131917,Sta. Jorge Luis Corral Villalpando,109
131917,Sta. Irene Aponte Leiva,18
131917,,52
131921,Gabriel Guillen Barrios,44
131921,Adela Pacheco Armas,85
131921,Ernesto Nava Olivera,14
131921,David Centeno Mesa,110
131922,Alfredo Mares Rascón,49
131922,Gerardo Solano Gallardo,94
131922,Juana Arce Alarcón,102
131922,Carolina Arreola Herrera,
131923,Horacio Otero Mondragón,25
131923,Sta. Alejandra Leal Meléndez,80
131923,Susana Maya Carranza,59
131923,Alberto Jaimes Alfaro,23
131925,Alberto Saiz Cerda,106
131925,Julio César Delapaz Adame,64
,,61
131925,Eva Carmona Mares,98
131926,,104
131933,Pablo Cordero Pedroza,64
131933,Carolina Águilar Casanova,100
131933,Marilu Madera Abeyta,
131933,Sr. José Razo Duran,
131933,Sra. Lorenzo Espinoza Limón,59
131933,María Soledad Abreu Cazares,24
131933,Josefina Sandoval Barreto,56
131934,Vicente Colunga García,-93
131935,Jorge Luis Delarosa Alcala,110
131935,Julio Acevedo Lovato,98
131935,Luz Zamudio Ramón,63
131935,Juan Carlos Alfaro Casanova,64
131935,Victoria Barrera Apodaca,40
131935,Rosalia Delgado Pichardo,59
131935,Sancho Aguirre Rincón,109
131935,Irene Rocha Mora,44
131937,Jaime Verdugo Llamas,83
131937,Sr. Leticia Paz Viera,52
131937,Sr. Eduardo Uribe Suárez,79
131937,Ester Estrada Carbajal,77
